Unique_ID,AnimalName,AnimalClass,AnimalBreed,AnimalColour,AnimalGender,AnimalDesexed,locality,OBJECTID
15172,Chibi,Desexed/Pension/Microchipped,Maltese Terrier,White & Tan,M,Y,GREENACRES,14172
15173,Brutus,Pension,Terrier,Ginger,M,N,GREENACRES,14173
15174,Enzo,Desexed/Microchipped,Pug,Fawn,M,Y,LARGS NORTH,14174
15175,Peggy,Desexed/Microchipped,Pug,Fawn,F,Y,LARGS NORTH,14175
15176,Lucy,Desexed/Microchipped,Jack Russell Terrier,White & Tan,F,Y,FERRYDEN PARK,14176
15177,Max,Desexed/Microchipped,Jack Russell Terrier,Black & White,M,Y,FERRYDEN PARK,14177
15178,Coco,Desexed,Poodle - Toy,Apricot & Cream,M,Y,FERRYDEN PARK,14178
15179,Onyx,Desexed/Microchipped,Staffordshire Bull Terrier,Brindle,M,Y,BIRKENHEAD,14179
15180,Billy,Desexed/Microchipped/Obedience,Maltese,White,M,Y,SEMAPHORE,14180
15181,Snowey,Desexed/Microchipped,Tenterfield Terrier,Black & White,F,Y,SEMAPHORE,14181
15182,Susie,Desexed/Pension/Microchipped,Maltese Terrier,White,F,Y,OSBORNE,14182
15183,Narni,Desexed/Pension,Chihuahua,Black,F,Y,FERRYDEN PARK,14183
15184,Cooper,Desexed/Microchipped,Schnoodle,White & Apricot,M,Y,HILLCREST,14184
15185,Oscar,Desexed/Pension/Microchipped,Labrador,Black,M,Y,HILLCREST,14185
15186,Oscar,Desexed/Microchipped,Maltese,White,M,Y,HILLCREST,14186
15187,Patch,Desexed/Microchipped,Maltese,Wheaton,M,Y,KLEMZIG,14187
15188,Belle,Desexed/Microchipped,Border Collie,Black & White,F,Y,HILLCREST,14188
15189,Bonnie,Microchipped,Border Collie,Black & White & Brindle,F,N,HILLCREST,14189
15190,Catie,Desexed/Pension,Chihuahua,Black & White,F,Y,KILBURN,14190
15191,Milo,Desexed/Microchipped,Shih Tzu,Brown,M,Y,HAMPSTEAD GARDENS,14191
15192,Ruby,Desexed/Microchipped/Obedience,Fox Terrier,White & Brown,F,Y,HILLCREST,14192
15193,Buddy,Desexed/Microchipped,Beagle,Tri Colour,M,Y,LARGS NORTH,14193
15194,Sally,Desexed/Pension/Microchipped,Maltese,Tan,F,Y,CLEARVIEW,14194
15195,Angus,Desexed,Maltese,Tan,M,Y,NORTHFIELD,14195
15196,Sebastion,Desexed/Pension/Microchipped,Tibetan Terrier,Gold & White,M,Y,QUEENSTOWN,14196
15197,Pheonix,Desexed/Microchipped,Jack Russell Terrier,Black,M,Y,QUEENSTOWN,14197
15198,Luna,Desexed/Microchipped,Hungarian Viszla,Russet & White,F,Y,QUEENSTOWN,14198
15199,Whisper,Desexed/Microchipped,Weimaraner,Grey,F,Y,QUEENSTOWN,14199
15200,Bones,Desexed/Microchipped,West Highland Terrier,White,F,Y,BIRKENHEAD,14200
15201,Zoe,Desexed/Microchipped,Maltese,White,F,Y,CLEARVIEW,14201
15202,Walter,Desexed/Microchipped,Cavoodle,Black,U,Y,CLEARVIEW,14202
15203,Dexter,Desexed/Concession/Microchipped,Border Collie,Black & White,M,Y,WINDSOR GARDENS,14203
15204,Sweep,Desexed/Microchipped,Maltese,White,M,Y,ANGLE PARK,14204
15205,snoopy,Microchipped/Obedience,Beagle,Tri Colour,M,N,ANGLE PARK,14205
15206,Coco,Standard,Blue Heeler,Brown,M,N,ANGLE PARK,14206
15207,Missy,Desexed/Pension,Shih Tzu,White,F,Y,ANGLE PARK,14207
15208,Foxies,Desexed/Pension/Microchipped,Terrier,White,M,Y,ANGLE PARK,14208
15209,Kora,Microchipped,Leonberger,Tan & Black,F,N,ANGLE PARK,14209
15210,Lucky,Pension,Blue Heeler,White & Blue,F,N,ANGLE PARK,14210
15211,Teddy,Pension,Terrier,Brown,M,N,ANGLE PARK,14211
15212,Bella,Pension,German Shepherd,Tan & Black,F,N,ANGLE PARK,14212
15213,Vuchko,Pension,German Shepherd,Black & Yellow,M,N,ANGLE PARK,14213
15214,Gitana,Pension,Staffordshire Bull Terrier,Brown & White,F,N,ANGLE PARK,14214
15215,Chewy,Desexed/Concession/Microchipped,Maltese,Black & White,M,Y,ANGLE PARK,14215
15216,Alexi,Pension,Labrador,Cream,F,N,ANGLE PARK,14216
15217,Leo,Desexed/Microchipped,Golden Retriever,Gold,M,Y,ANGLE PARK,14217
15218,Bailey,Desexed/Microchipped,Maltese Terrier,White & Tan,M,Y,ANGLE PARK,14218
15219,Bella,Desexed/Microchipped,Cavalier King Charles Spaniel,White & Tan,F,Y,ANGLE PARK,14219
15220,Peanut,Desexed/Pension,Fox Terrier,Tan,F,Y,ANGLE PARK,14220
15221,Buddy,Desexed/Microchipped,Border Collie,Gold & White,M,Y,ANGLE PARK,14221
15222,Kayla,Desexed/Obedience,Shetland Sheepdog (Sheltie),Sable & White,F,Y,ANGLE PARK,14222
15223,Frankie,Desexed/Microchipped,Jack Russell Terrier,Brown,M,Y,ANGLE PARK,14223
15224,Leo,Desexed/Microchipped,Fox Terrier,Tri Colour,M,Y,ANGLE PARK,14224
15225,Tink,Desexed/Microchipped,Jack Russell Terrier,White & Brown,F,Y,ANGLE PARK,14225
15226,Alaska,Desexed/Microchipped,Husky,Black & White,F,Y,ANGLE PARK,14226
15227,Shadow,Desexed/Microchipped,Husky,Black,M,Y,ANGLE PARK,14227
15228,Chloe,Desexed/Microchipped,Maltese,Tri Colour,F,Y,ANGLE PARK,14228
15229,Tammyn,Desexed,Jack Russell Terrier,White & Tan,F,Y,ANGLE PARK,14229
15230,Coco,Desexed/Microchipped,Shih Tzu,Cream,F,Y,ANGLE PARK,14230
15231,Minnie,Desexed/Microchipped,Chihuahua,White,F,Y,ANGLE PARK,14231
15232,Tiesto,Desexed/Microchipped,Maltese,White & Brown,M,Y,ANGLE PARK,14232
15233,Harry,Desexed/Microchipped,Dachshund,Tan & White,M,Y,ANGLE PARK,14233
15234,Jenny,Desexed/Microchipped,Fox Terrier,Black & White & Brindle,F,Y,WINGFIELD,14234
15235,Sam,Desexed/Pension,Maltese,White,M,Y,BROADVIEW,14235
15236,TEDDY,Desexed/Pension,Tibetan Spaniel,Tan,M,Y,BROADVIEW,14236
15237,Lilly,Desexed/Microchipped,Samoyed,Tan & White,F,Y,WINDSOR GARDENS,14237
15238,Sammy,Desexed/Microchipped,Samoyed,White,F,Y,WINDSOR GARDENS,14238
15239,Sandy,Desexed/Microchipped,Kelpie,Black & Tan,F,Y,WINDSOR GARDENS,14239
15240,Jager,Desexed/Microchipped/Obedience,Maltese Terrier,White,M,Y,KLEMZIG,14240
15241,Billy,Microchipped,English Staffordshire Bull Terrier,Blue,M,N,KLEMZIG,14241
15242,Maisy Grey,Microchipped,Staffordshire Bull Terrier,Blue,F,N,KLEMZIG,14242
15243,Murray Blue,Microchipped,English Staffordshire Bull Terrier,Blue,M,N,KLEMZIG,14243
15244,Violet May,Desexed/Microchipped,English Staffordshire Bull Terrier,Blue,F,Y,KLEMZIG,14244
15245,Jedi,Desexed/Microchipped,Staffordshire Bull Terrier,Black & Tan & White,F,Y,ROSEWATER,14245
15246,Buster,Desexed/Microchipped,Maltese,White & Black,M,Y,ENFIELD,14246
15247,Jessie,Desexed/Pension,Poodle,Black & Grey,F,Y,ENFIELD,14247
15248,Bonnie,Concession,Staffordshire Bull Terrier,Brindle,F,N,KILBURN,14248
15249,Old Luck,Desexed/Pension/Microchipped,Fox Terrier,White & Brown,M,Y,KILBURN,14249
15250,Snowbelle,Desexed/Concession/Microchipped,Maltese Terrier,White & Apricot,F,Y,KLEMZIG,14250
15251,Nala,Microchipped,Golden Retriever,Gold,F,N,OTTOWAY,14251
15252,Chi Chi,Microchipped,Irish Wolfhound,Black,F,N,CROYDON PARK,14252
15253,Nyssa,Desexed/Microchipped,Blue Heeler,Blue & Black,F,Y,PETERHEAD,14253
15254,ella,Desexed/Microchipped,Spoodle,Gold,F,Y,TAPEROO,14254
15255,Diesel,Microchipped,American Staffordshire Bull Terrier,Red & White,M,N,WINDSOR GARDENS,14255
15256,Eva,Microchipped,American Staffordshire Bull Terrier,Tan & Brown,F,N,WINDSOR GARDENS,14256
15257,Shanti,Desexed/Microchipped,Cocker Spaniel,Black & White,F,Y,WINDSOR GARDENS,14257
15258,Duncan,Desexed/Microchipped,Spoodle,Black & White,M,Y,BROADVIEW,14258
15259,Jet,Desexed/Microchipped,Labrador,Black,M,Y,BROADVIEW,14259
15260,Bossy,Desexed/Microchipped,Schnauzer,Salt & Pepper,F,Y,BIRKENHEAD,14260
15261,Marie,Desexed,American Staffordshire Bull Terrier,Sandy,F,Y,CLEARVIEW,14261
15262,Boof,Standard,Jack Russell Terrier,Brown & White,M,N,BLAIR ATHOL,14262
15263,Mini,Desexed/Microchipped,Jack Russell Terrier,Brown & Black,F,Y,BLAIR ATHOL,14263
15264,Emma,Desexed/Microchipped,German Shepherd,Black & Tan,F,Y,ENFIELD,14264
15265,Veeran,Standard,American Bulldog,White & Brindle,M,N,ENFIELD,14265
15266,Darcy,Desexed/Microchipped,Chihuahua,Beige,M,Y,GILLES PLAINS,14266
15267,Nikki,Desexed/Microchipped,Jack Russell Terrier,Brown,F,Y,GILLES PLAINS,14267
15268,Odi,Desexed/Microchipped,Jack Russell Terrier,White,F,Y,GILLES PLAINS,14268
15269,Shilo,Desexed/Pension/Microchipped,Shetland Sheepdog (Sheltie),Sable & White,F,Y,HOLDEN HILL,14269
15270,Hussy,Desexed/Microchipped,Dalmation,Black,F,Y,NORTHFIELD,14270
15271,Jodie,Desexed/Microchipped,Cavalier King Charles Spaniel,Tan & White,F,Y,KLEMZIG,14271
15272,Archie,Desexed/Concession/Microchipped,Chinese Crested,Grey,M,Y,WINDSOR GARDENS,14272
15273,Turbo,Pension,Staffordshire Bull Terrier,Black & Tan & White,M,N,BLAIR ATHOL,14273
15274,Boo,Desexed/Microchipped,Shih Tzu,Black & White,F,Y,ENFIELD,14274
15275,Sasha,Desexed/Microchipped,Jack Russell Terrier,Brown,F,Y,GREENACRES,14275
15276,Bonnie,Pension,Shih Tzu,White & Cream,F,N,FERRYDEN PARK,14276
15277,Drama,Pension,Cavalier King Charles Spaniel,Black & Brown & White,M,N,FERRYDEN PARK,14277
15278,Kiki,Microchipped,Shar Pei,Brown,F,N,CLEARVIEW,14278
15279,Mia,Microchipped,Shar Pei,Brown,F,N,CLEARVIEW,14279
15280,Cookie,Standard,Chihuahua,White,M,N,KLEMZIG,14280
15281,Cooper,Microchipped,Border Collie,Black & White,M,N,WINDSOR GARDENS,14281
15282,millie,Desexed/Microchipped,Maltese,White,F,Y,KILBURN,14282
15283,Jackson,Desexed/Microchipped/Obedience,Labrador,Chocolate,M,Y,KILBURN,14283
15284,Lester,Desexed/Microchipped,Shih Tzu,White & Black,M,Y,KILBURN,14284
15285,Deefa,Desexed,Silky Terrier,Grey & Tan,M,Y,KILBURN,14285
15286,Bailey,Desexed/Microchipped,Havanese,White & Tan,M,Y,KILBURN,14286
15287,Oscar,Desexed/Microchipped,Cavalier King Charles Spaniel,Brown & White,M,Y,KILBURN,14287
15288,Yuki,Desexed/Microchipped,Maltese,White,M,Y,KILBURN,14288
15289,Spirit,Desexed,Fox Terrier,White,F,Y,KILBURN,14289
15290,Miss Kitty,Pension/Microchipped,Whippet,White & Brindle,F,N,KILBURN,14290
15291,Knackers,Standard,Staffordshire Bull Terrier,Brown,M,N,KILBURN,14291
15292,Zuse,Concession,Staffordshire Bull Terrier,Brindle & White,M,N,KILBURN,14292
15293,Diesel,Concession,Rottweiler,Black & White,M,N,KILBURN,14293
15294,Roxy,Desexed/Concession/Microchipped,Rottweiler,White & Tan,F,Y,KILBURN,14294
15295,Gordie,Desexed/Microchipped,Labradoodle,Black & White,M,Y,NORTH HAVEN,14295
15296,Alfie,Desexed/Microchipped,Cavoodle,Tan & White,M,Y,NORTH HAVEN,14296
15297,Lizzie,Desexed/Pension,Shih Tzu,White,F,Y,HAMPSTEAD GARDENS,14297
15298,Ishtar,Desexed/Pension,Fox Terrier,White & Tan,F,Y,GILLES PLAINS,14298
15299,Kuta,Desexed/Pension/Microchipped,Maltese,Black & White,M,Y,BIRKENHEAD,14299
15300,Bronx,Microchipped,American Staffordshire Bull Terrier,Brown & White,M,N,BIRKENHEAD,14300
15301,Nala,Desexed,Kelpie,Black & White,F,Y,WINDSOR GARDENS,14301
15302,Indi,Concession,Maltese,White,M,N,KLEMZIG,14302
15303,Kermit Spartacus Bazouki 1st,Desexed/Pension,Shih Tzu,Sable,M,Y,KLEMZIG,14303
15304,Harley,Desexed/Microchipped,Labrador,Gold,M,Y,GILLES PLAINS,14304
15305,Tilka,Desexed/Microchipped,Staffordshire Bull Terrier,Brindle & White,F,Y,ANGLE PARK,14305
15306,Molleigh May Baker,Desexed/Microchipped,Labrador,Black,F,Y,OSBORNE,14306
15307,Narla,Desexed/Microchipped,Bichon Frise,White,F,Y,HILLCREST,14307
15308,Quark,Pension,Poodle - Toy,Brown,M,N,BROADVIEW,14308
15309,Dodgy dog,Desexed/Pension,Shih Tzu,White & Grey,M,Y,ENFIELD,14309
15310,Oska,Desexed/Pension/Microchipped,Jack Russell Terrier,Black & Brown & White,M,Y,ENFIELD,14310
15311,Toby,Desexed/Pension/Microchipped,Maltese,White,F,Y,ENFIELD,14311
15312,Brownie,Desexed/Pension,Jack Russell Terrier,Brown & White,M,Y,ENFIELD,14312
15313,Willow,Desexed/Microchipped,Staffordshire Bull Terrier,Brindle,F,Y,ALBERTON,14313
15314,Mia,Microchipped,Labrador,Black,F,N,ALBERTON,14314
15315,Daisy,Desexed/Microchipped,West Highland Terrier,White,F,Y,BLAIR ATHOL,14315
15316,Lexie,Standard,Maltese,Tan,F,N,BLAIR ATHOL,14316
15317,Mayhem,Desexed/Microchipped,English Staffordshire Bull Terrier,Red,M,Y,CLEARVIEW,14317
15318,Roxy,Concession,Rhodesian Ridgeback,Brown,F,N,MANSFIELD PARK,14318
15319,Queenie Jack Gardiner,Pension/Microchipped,Cavalier King Charles Spaniel,Blenheim,F,N,OTTOWAY,14319
15320,Minx,Desexed,Tenterfield Terrier,Brown & White,F,Y,OTTOWAY,14320
15321,Sooty,Desexed/Pension/Microchipped,Poodle - Toy,Black,M,Y,OTTOWAY,14321
15322,Tigger,Desexed/Microchipped,Maltese Terrier,Cream,M,Y,MANSFIELD PARK,14322
15323,Lilly,Desexed/Microchipped,Golden Retriever,Gold,F,Y,MANSFIELD PARK,14323
15324,Willow,Desexed/Microchipped,Golden Retriever,Gold,F,Y,MANSFIELD PARK,14324
15325,Juno,Desexed/Microchipped,Labrador,Black & Brown,F,Y,MANSFIELD PARK,14325
15326,Max,Standard,Maltese,White & Black,M,N,MANSFIELD PARK,14326
15327,Piccilo,Desexed/Pension/Microchipped,Chihuahua,Fawn,M,Y,MANSFIELD PARK,14327
15328,Helmut,Desexed/Microchipped,Jack Russell Terrier,Tan & White,M,Y,MANSFIELD PARK,14328
15329,Oscar,Desexed,Maltese,Brown,M,Y,MANSFIELD PARK,14329
15330,Sima,Concession,Doberman,Red,M,N,MANSFIELD PARK,14330
15331,Nikki,Standard,Chihuahua,Brown,F,N,MANSFIELD PARK,14331
15332,Niki,Desexed/Microchipped,Maltese Terrier,Tan,F,Y,MANSFIELD PARK,14332
15333,Billy,Desexed/Microchipped,Shih Tzu,Black,M,Y,MANSFIELD PARK,14333
15334,Electra,Pension,Staffordshire Bull Terrier,Red,F,N,MANSFIELD PARK,14334
15335,Jasper,Desexed/Pension/Microchipped,Maltese,Tri Colour,M,Y,MANSFIELD PARK,14335
15336,Bella,Desexed,Labrador,Gold,F,Y,MANSFIELD PARK,14336
15337,Marlie,Standard,Labrador,Gold,F,N,MANSFIELD PARK,14337
15338,Nala,Desexed/Microchipped,American Staffordshire Bull Terrier,Black & Brown & White,F,Y,MANSFIELD PARK,14338
15339,Thor,Standard,American Staffordshire Bull Terrier,Black & Brown & White,M,N,MANSFIELD PARK,14339
15340,Ginger,Standard,Chihuahua,Gold,F,N,MANSFIELD PARK,14340
15341,Charlie,Pension,Chihuahua,Tan & White,M,N,MANSFIELD PARK,14341
15342,Rosie,Standard,Staffordshire Bull Terrier,Brindle,F,N,MANSFIELD PARK,14342
15343,Ruby,Standard,Bull Arab,Brindle,F,N,MANSFIELD PARK,14343
15344,Bones,Desexed/Microchipped/Obedience,Maltese Terrier,White,M,Y,HILLCREST,14344
15345,Murphy,Desexed/Microchipped,Staffordshire Bull Terrier,Tan,U,Y,WINDSOR GARDENS,14345
15346,Merlot,Desexed/Microchipped,Cavoodle,Black,M,Y,LARGS BAY,14346
15347,Cooper,Desexed/Microchipped,Spoodle,Brown & White,M,Y,LARGS BAY,14347
15348,Murray,Desexed/Microchipped,Cattle Dog,Red & White,M,Y,LARGS BAY,14348
15349,Snoopy,Standard,Poodle - Toy,Apricot & Cream,M,N,CLEARVIEW,14349
15350,Zeus,Concession/Microchipped,Staffordshire Bull Terrier,Red,M,N,LARGS BAY,14350
15351,Bill Beau,Desexed/Microchipped,Border Terrier,Red & Tan,M,Y,GILLES PLAINS,14351
15352,Roxy,Desexed/Microchipped,Border Terrier,Brown & Tan,F,Y,GILLES PLAINS,14352
15353,Molly,Desexed/Microchipped,Beagle,Black & Tan,F,Y,ENFIELD,14353
15354,Little Boy,Standard,Fox Terrier,White,M,N,WINDSOR GARDENS,14354
15355,Turbo,Desexed/Microchipped,Beagle,Tri Colour,M,Y,MANSFIELD PARK,14355
15356,Zues,Desexed/Microchipped,Doberman,Black & Tan,M,Y,DUDLEY PARK,14356
15357,Foxy,Desexed,Chihuahua,Brown & Tan,F,Y,ENFIELD,14357
15358,Claud,Greyhound,Greyhound,Black & White,M,N,WINDSOR GARDENS,14358
15359,Lucy,Desexed/Pension/Microchipped/Obedience,Maltese,White,F,Y,WINDSOR GARDENS,14359
15360,Lucy,Greyhound,Greyhound,Blue,U,N,WINDSOR GARDENS,14360
15361,Kenny,Desexed/Microchipped,Silky Terrier,Unknown,M,Y,KILBURN,14361
15362,Juno,Desexed/Microchipped,Staffordshire Bull Terrier,Tan & Black,F,Y,ENFIELD,14362
15363,Sprout,Desexed/Microchipped,Jack Russell Terrier,Brindle,M,Y,ENFIELD,14363
15364,Abbe,Desexed/Microchipped,Bichon Frise,White,F,Y,ENFIELD,14364
15365,Sherlock,Desexed/Microchipped,Beagle,Tri Colour,M,Y,OSBORNE,14365
15366,Harley,Desexed,Labrador,Black,M,Y,ALBERTON,14366
15367,Ruby,Desexed,West Highland Terrier,White,F,Y,ALBERTON,14367
15368,Matilda,Desexed/Microchipped,Chihuahua - Long Haired,Cream,F,Y,KLEMZIG,14368
15369,Bu,Desexed/Microchipped,Maltese Terrier,Cream,F,Y,BLAIR ATHOL,14369
15370,Oscar,Desexed/Microchipped,Maltese,White,M,Y,FERRYDEN PARK,14370
15371,Maya,Microchipped,Rottweiler,Black & Tan,F,N,BLAIR ATHOL,14371
15372,Buffi,Standard,Jack Russell Terrier,Tan & White,F,N,CROYDON PARK,14372
15373,Livia,Desexed/Microchipped,Hungarian Viszla,Tan,F,Y,NORTH HAVEN,14373
15374,Kancha,Desexed/Microchipped,Maltese,White,M,Y,ANGLE PARK,14374
15375,ZEUS,Desexed/Microchipped,Moodle,White & Apricot,M,Y,QUEENSTOWN,14375
15376,Lilo,Desexed/Microchipped,Labrador,Gold,F,Y,WINDSOR GARDENS,14376
15377,Sandy Toto,Desexed/Microchipped,Cairn Terrier,Brown,M,Y,GREENACRES,14377
15378,Buddy,Microchipped,Maltese,White & Brown & Black,M,Y,HILLCREST,14378
15379,Brody,Desexed/Microchipped,English Staffordshire Bull Terrier,Brindle,M,Y,ANGLE PARK,14379
15380,Chino,Desexed/Microchipped,English Staffordshire Bull Terrier,Brindle,M,Y,ANGLE PARK,14380
15381,Oscar,Desexed/Microchipped,Maltese,Brown & White,M,Y,WINDSOR GARDENS,14381
15382,Jilly,Desexed/Pension/Microchipped,Fox Terrier,Tri Colour,F,Y,SEMAPHORE,14382
15383,Toby,Desexed/Pension/Microchipped,Cavalier King Charles Spaniel,Tan & White,M,Y,BLAIR ATHOL,14383
15384,Harry,Desexed/Microchipped,Poodle,Unknown,M,Y,CLEARVIEW,14384
15385,Ellie,Desexed/Microchipped,Labrador,Chocolate,F,Y,BIRKENHEAD,14385
15386,Troy,Desexed/Microchipped,Beagle,Tri Colour,M,Y,OTTOWAY,14386
15387,Oscar,Desexed/Pension/Microchipped,Labrador,Black,M,Y,GREENACRES,14387
15388,Icey,Microchipped,Samoyed,White,F,N,GREENACRES,14388
15389,March,Microchipped,Samoyed,White,M,N,GREENACRES,14389
15390,Lucky,Standard,Maltese,White,F,N,ENFIELD,14390
15391,Polly,Pension/Microchipped,Maltese,White,F,N,GILLES PLAINS,14391
15392,Ali,Desexed/Pension/Microchipped,Border Collie,Black,F,Y,GILLES PLAINS,14392
15393,Mandy,Desexed/Pension/Microchipped,Silky Terrier,White & Black,F,Y,OAKDEN,14393
15394,Bruce,Desexed/Microchipped,Beagle,Tri Colour,M,Y,SEFTON PARK,14394
15395,Jack,Desexed/Microchipped,Portuguese Water Dog,Black & White,M,Y,QUEENSTOWN,14395
15396,Jellybean,Desexed/Microchipped/Obedience,Blue Heeler,White,F,Y,QUEENSTOWN,14396
15397,Ollie,Microchipped,Corgi,Tri Colour,M,N,QUEENSTOWN,14397
15398,poppy,Desexed/Concession,Poodle,Beige,F,Y,WINDSOR GARDENS,14398
15399,Indy,Desexed/Microchipped/Obedience,Schnauzer,Black,F,Y,WINDSOR GARDENS,14399
15400,Munchkin,Desexed/Microchipped,Jack Russell Terrier,Brown & White,F,Y,SEMAPHORE,14400
15401,Riley,Desexed/Concession/Microchipped,Labrador,Black,M,Y,SEMAPHORE,14401
15402,Zoe,Desexed/Concession/Microchipped/Obedience,Terrier,White & Cream,F,Y,SEMAPHORE,14402
15403,Charlie,Desexed/Microchipped,Labrador,Gold,M,Y,SEMAPHORE,14403
15404,Buttons  Law,Desexed/Microchipped,Beagle,Brown & Black,M,Y,HILLCREST,14404
15405,Doogie,Desexed/Microchipped,Tibetan Spaniel,Gold,F,Y,HILLCREST,14405
15406,Dakota,Desexed/Microchipped,American Bulldog,Brindle & White,F,Y,ETHELTON,14406
15407,Byron,Desexed/Microchipped,Retriever,Black,M,Y,HAMPSTEAD GARDENS,14407
15408,Tama,Desexed/Microchipped,American Staffordshire Bull Terrier,Tan & White,M,Y,HOLDEN HILL,14408
15409,Spotty,Desexed/Microchipped,Fox Terrier,Black & White,M,Y,WINDSOR GARDENS,14409
15410,Ellie,Desexed/Microchipped,Spoodle,Brown,F,Y,MANSFIELD PARK,14410
15411,Oska,Desexed/Pension,Maltese Terrier,Tri Colour,M,Y,MANSFIELD PARK,14411
15412,Coco Chanel,Desexed/Microchipped,Cavalier King Charles Spaniel,Caramel & White,F,Y,MANSFIELD PARK,14412
15413,Chloe,Desexed/Pension/Microchipped,Maltese Terrier,White,F,Y,MANSFIELD PARK,14413
15414,Charlie,Desexed/Microchipped,Spoodle,White,M,Y,MANSFIELD PARK,14414
15415,Pockie,Desexed/Microchipped,German Shepherd,Black & Tan,F,Y,MANSFIELD PARK,14415
15416,Bella,Desexed,American Staffordshire Bull Terrier,Red,F,Y,MANSFIELD PARK,14416
15417,Kaos,Standard,Border Collie,Black & White & Brindle,M,N,MANSFIELD PARK,14417
15418,Cherry,Standard,Jack Russell Terrier,Brown,F,N,MANSFIELD PARK,14418
15419,Jack,Desexed/Microchipped,Maltese,White,M,Y,MANSFIELD PARK,14419
15420,Tay,Desexed/Microchipped,Cavalier King Charles Spaniel,Brown,F,Y,MANNINGHAM,14420
15421,Charlie,Desexed/Pension/Microchipped,Maltese Terrier,Brown & Black,M,Y,HILLCREST,14421
15422,Pepper,Desexed/Pension,Maltese,Black & White,F,Y,HILLCREST,14422
15423,Jackson,Desexed/Pension,Jack Russell Terrier,Tan,M,Y,ENFIELD,14423
15424,Apple,Standard,American Staffordshire Bull Terrier,White & Brown,M,N,GILLES PLAINS,14424
15425,Lucky,Standard,Labrador,Brown,M,N,GILLES PLAINS,14425
15426,Morrie,Desexed/Microchipped,Border Collie,Tri Colour,M,Y,KLEMZIG,14426
15427,Daisy,Desexed/Microchipped,Italian Greyhound,Blue,F,Y,BROADVIEW,14427
15428,Winsome,Desexed/Microchipped,Italian Greyhound,Fawn,F,Y,BROADVIEW,14428
15429,Jay Jay,Desexed/Microchipped,Maltese,White,M,Y,CLEARVIEW,14429
15430,Tazzy,Desexed/Microchipped,Papillion,White & Black,F,Y,CLEARVIEW,14430
15431,Charlie Betchley,Desexed/Microchipped,Labrador,Beige,F,Y,KLEMZIG,14431
15432,Tommo,Desexed/Pension/Microchipped,Maltese,White & Black,M,Y,CLEARVIEW,14432
15433,Sox,Desexed/Pension/Microchipped,Pomeranian,Tan,F,Y,WINDSOR GARDENS,14433
15434,Rocky,Concession,Jack Russell Terrier,Tan & White,M,N,HILLCREST,14434
15435,Angel,Pension,Maltese Terrier,Rusty,F,N,KILBURN,14435
15436,Bozo,Desexed/Microchipped/Obedience,Maltese,White,M,Y,ALBERTON,14436
15437,Suzi,Standard,Jack Russell Terrier,Black & White,F,N,ALBERTON,14437
15438,Scoobie Doo,Desexed/Microchipped,Labrador,Chocolate,M,Y,ALBERTON,14438
15439,Mishka,Standard,Maltese,White,M,N,LIGHTSVIEW,14439
15440,Angus,Desexed/Pension/Microchipped,West Highland Terrier,White,M,Y,LIGHTSVIEW,14440
15441,Chauncey,Desexed/Microchipped,Golden Retriever,Tan,M,Y,LIGHTSVIEW,14441
15442,Abby,Desexed,Fox Terrier,Black & White,F,Y,KLEMZIG,14442
15443,Lilly,Desexed/Microchipped,Bichon Frise,Cream,F,Y,ENFIELD,14443
15444,Daisy,Desexed/Microchipped,Tenterfield Terrier,Tri Colour,F,Y,ROSEWATER,14444
15445,Bella,Desexed/Microchipped,Staffordshire Bull Terrier,Black,F,Y,SEMAPHORE,14445
15446,Hamish,Desexed/Microchipped,West Highland Terrier,White,M,Y,SEMAPHORE,14446
15447,Sandy,Desexed/Microchipped,West Highland Terrier,White,M,Y,SEMAPHORE,14447
15448,Coco,Desexed/Concession/Microchipped,Cavoodle,Black,F,Y,KLEMZIG,14448
15449,Elvis,Desexed/Microchipped,Whippet,Brindle,M,Y,ETHELTON,14449
15450,Holly,Desexed/Microchipped,Whippet,Fawn,F,Y,ETHELTON,14450
15451,Moses,Desexed/Microchipped,Whippet,Fawn,M,Y,ETHELTON,14451
15452,Daisy,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,White & Black,F,Y,GILLES PLAINS,14452
15453,Sasha,Desexed/Microchipped,Swedish Vallhund,Brown,F,Y,GILLES PLAINS,14453
15454,Brooke,Desexed/Microchipped,German Shorthaired Pointer,Black & Brown,F,Y,PETERHEAD,14454
15455,Ebony,Desexed/Microchipped,Schnauzer,Black,F,Y,GREENACRES,14455
15456,Harvey,Desexed/Microchipped,Maltese Terrier,Champagne,M,Y,GREENACRES,14456
15457,Kaiser,Desexed,Schnauzer,Salt & Pepper,M,Y,GREENACRES,14457
15458,Ted,Desexed/Microchipped,Blue Heeler,Black & White,M,Y,NORTHFIELD,14458
15459,Russell,Desexed/Pension,Jack Russell Terrier,White,M,Y,ENFIELD,14459
15460,Percy,Desexed/Microchipped,Pomeranian,Tan,M,Y,GREENACRES,14460
15461,Bess,Desexed/Microchipped,Staffordshire Bull Terrier,Tan & Black,F,Y,KLEMZIG,14461
15462,Buster,Standard,Jack Russell Terrier,White,M,N,LARGS BAY,14462
15463,Chrissie,Desexed/Pension/Microchipped,Cavalier King Charles Spaniel,Ruby,F,Y,WOODVILLE GARDENS,14463
